user_id,username,full_name,email_address,phone_number,city,province,age,occupation,monthly_income,account_balance,consent_personalization,segment_ground_truth,total_spend,total_trx,fav_category,fav_method,E_Wallet_spend,Food_Beverage_spend,Internet_spend,Lifestyle_Entertainment_spend,Retail_Convenience_spend,Telco_spend,Transport_Mobility_spend,Utilities_spend,Apply Credit Card,Apply Loan,History Transaction,Insurance,Investment,My Schedule,QRIS,Savings,Tukar Point Xtra,Voucher,E_Wallet_ratio,Food_Beverage_ratio,Internet_ratio,Lifestyle_Entertainment_ratio,Retail_Convenience_ratio,Telco_ratio,Transport_Mobility_ratio,Utilities_ratio,engagement_score,spend_to_income,occupation_encoded,fav_category_encoded,fav_method_encoded,segment_ground_truth_encoded,cluster,pca_1,pca_2,segment_name,generated_message,cta,product_focus,category_focus,trigger_reason,cta_label,recommendation_confidence,predicted_cta
1043,garahutapea,Raina Zulaika,almirapadmasari@example.org,+62-0747-407-4821,Malang,Maluku,22,Student,2168018,2855896,True,Student,11257681,71,Lifestyle & Entertainment,Bayar Tagihan,4327741,841895,0,3815037,86242,2059462,0,127304,0,0,0,0,0,0,22,0,20,20,0.3844255860131775,0.074784045241285,0.0,0.3388829956291179,0.0076607244724091,0.1829383704389589,0.0,0.0113081893768184,42,5.192611780616314,7,3,0,2,2,-4.170783216169013,-2.6644060148245052,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan Netflix, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.975,Investment
1044,dramadan,Harjo Laksmiwati,prakasaprabowo@example.net,+62 (944) 064-0909,Kotamobagu,Kalimantan Timur,29,Freelancer,12046844,3219824,True,Freelancer,20292425,77,Internet,QRIS,4447665,883436,13361398,166533,303649,0,1129744,0,0,0,28,0,0,21,0,0,0,16,0.2191785743114204,0.0435352579331815,0.6584426130222183,0.0082066579915087,0.0149636618115547,0.0,0.0556731856506462,0.0,16,1.684459707085133,3,2,2,1,1,0.5776886438338753,1.0720899174257503,Young Professional,,,,,,0,0.99,
1045,ismail39,"H. Pranata Wahyuni, S.E.I",utamisafina@example.org,+62 (0709) 521-4562,Blitar,Papua,30,Freelancer,10935169,14547551,True,Freelancer,20917609,64,Internet,Bayar Tagihan,3790126,852231,15270686,270622,0,112593,621351,0,0,0,13,0,0,27,0,0,0,11,0.1811930712925616,0.0407422740934552,0.7300397129499976,0.0129375201086548,0.0,0.0053826895137637,0.029704684234958,0.0,11,1.912874605515964,3,2,0,1,1,0.6510867033906789,-0.20690459430840108,Young Professional,Tagihan internet kamu bulan ini terlihat meningkat. Pantau rinciannya di history transaksi untuk mempermudah laporan pengeluaran rutin.,History Transaction,Bayar Tagihan,Internet,Internet Expense Growth,2,0.815,History Transaction
1046,gambira47,Ulva Sirait,hastuticakrawangsa@example.org,+62-0685-160-4817,Tangerang,Kepulauan Bangka Belitung,29,Freelancer,4582524,2626229,True,Freelancer,13957992,65,Food & Beverage,QRIS,4898808,1530847,6506300,0,0,195619,509067,317351,0,0,10,0,0,16,0,0,0,23,0.3509679364361338,0.1096752950083869,0.4661343504041018,0.0,0.0,0.0140148372334045,0.0364713608897783,0.0227361483846567,23,3.045917261771621,3,1,2,1,1,-1.1246996311797168,0.9408716008304854,Young Professional,,,,,,0,0.9999632352941177,
1047,xuyainah,Jarwi Dongoran,oni31@example.net,(0461) 200 4711,Prabumulih,Jawa Barat,34,Freelancer,10106470,7897151,True,Freelancer,14107485,66,Transport & Mobility,QRIS,5283786,874484,6402369,0,46368,213674,1286804,0,0,0,11,0,0,18,0,0,0,14,0.3745377454211189,0.0619872314599497,0.453827776260065,0.0,0.0032867656221668,0.0151461429768564,0.0912142673754912,0.0,14,1.3958863583539691,3,6,2,1,1,0.40974276588043546,1.0677345039095167,Young Professional,,,,,,0,0.9999632352941177,
1048,xhasanah,"Tami Namaga, S.Farm",radityolanda@example.org,(0964) 053-7735,Tangerang Selatan,Papua,24,Freelancer,14297182,11963163,True,Freelancer,19215237,70,Internet,QRIS,3218911,938600,13618614,367997,315190,0,755925,0,0,0,16,0,0,27,0,0,0,27,0.1675186640935699,0.0488466497266388,0.708740323695184,0.0191513110584422,0.0164031275594921,0.0,0.0393398718246425,0.0,27,1.3439876232961416,3,2,2,1,1,0.27106927450119467,1.1095317859501712,Young Professional,,,,,,0,1.0,
1049,banawi64,Warta Hasanah,wijayantiirwan@example.net,+62-05-329-3183,Kediri,Nusa Tenggara Barat,18,Fresh Graduate,2423138,508307,True,Student,14309395,79,E-Wallet,Top Up,7290749,1324451,287494,3832217,129282,1445202,0,0,0,0,0,0,0,0,28,0,10,16,0.5095078087153364,0.0925581345292282,0.0200912742927793,0.2678112339612378,0.0090347628928572,0.1009967157244093,0.0,0.0,44,5.905313314671589,4,0,3,2,2,-4.125163165227266,-0.5529289275842945,Established Professional,"Frekuensi pengisian saldo Dana Anda cukup tinggi bulan ini. Untuk menjaga likuiditas dana tunai tetap optimal, gunakan Kartu Kredit sebagai sumber dana top-up agar Anda tetap mendapatkan poin.",Apply Credit Card,Top Up,E-Wallet,Cash Flow Optimization,1,0.8923056020066888,Apply Credit Card
1050,mutiaadriansyah,Cager Namaga,gantar10@example.org,+62-53-950-2402,Pontianak,Jambi,27,Private Employee,13997381,18052972,True,Young Professional,19360879,79,Food & Beverage,QRIS,88877,2021187,13627832,0,2407392,0,839875,375716,28,0,0,0,24,0,0,29,0,0,0.0045905454710736,0.1043954097127816,0.703884947378425,0.0,0.1243431083711071,0.0,0.0433800013222539,0.0194059360938139,53,1.3831785829664434,6,1,2,3,0,0.11091994492603136,1.8220931158224412,Student,,,,,,0,1.0,
1051,kusmawatiusman,Drs. Balangga Hartati,parisgunawan@example.net,084 700 7661,Tasikmalaya,Sulawesi Tengah,30,Private Employee,9673212,18523222,True,Young Professional,18136260,70,Internet,QRIS,0,1119255,14000039,0,2167251,110685,672789,66241,29,0,0,0,18,0,0,17,0,0,0.0,0.0617136575173901,0.7719363434392569,0.0,0.1194982251303066,0.006102966868419,0.0370963452720491,0.0036524066344215,35,1.87489513567002,6,2,2,3,0,0.5500626882433188,1.5480143553008272,Student,,,,,,0,0.995,
1052,hutapeamargana,Budi Saefullah,prabowo98@example.com,(0896) 118 3673,Makassar,Sulawesi Tenggara,25,Civil Servant,14232926,6285271,True,Young Professional,15639520,60,Internet,QRIS,374327,1069726,12552687,0,920225,0,604364,118191,13,0,0,0,25,0,0,10,0,0,0.0239346844446195,0.068398897894635,0.8026260522940568,0.0,0.0588397176614296,0.0,0.0386433830038656,0.0075572007608161,35,1.098826685473761,0,2,2,3,0,0.628580921982498,2.0252326177832547,Student,,,,,,0,1.0,
1053,uagustina,Iriana Widiastuti,pangestu27@example.org,+62 (011) 615 2809,Surakarta,Jambi,23,Student,1391172,1041447,True,Student,8663180,57,Telco,Pembelian Pulsa,3895604,811929,0,1756413,0,1806035,180731,212468,0,0,0,0,0,0,15,0,24,10,0.4496736245035166,0.0937218095754896,0.0,0.2027445807723514,0.0,0.2084724998819717,0.0208619674459069,0.0245254023897226,25,6.227248516180231,7,5,1,2,2,-3.8983790898753004,-1.8985799091381574,Established Professional,Pastikan jalur komunikasi bisnis dan keluarga Anda selalu terjaga tanpa interupsi. Aktifkan fitur Pembayaran Otomatis untuk pengisian pulsa Telkomsel agar produktivitas harian Anda tetap optimal.,My Schedule,Pembelian Pulsa,Telco,Communication Stability,4,0.9848611111111112,My Schedule
1054,qthamrin,Tantri Habibi,nadine45@example.org,083 273 1585,Tual,Kepulauan Riau,30,Civil Servant,13075854,10172169,True,Young Professional,17028605,72,Retail & Convenience,QRIS,216086,1832475,12168203,0,1955389,142890,713562,0,30,0,0,0,21,0,0,13,0,0,0.0126895883315404,0.1076115684396009,0.7145742288006429,0.0,0.1148296578122718,0.0083911742393945,0.0419037236518362,0.0,34,1.302293807938372,0,4,2,3,0,0.9192332413950784,1.9844879134785522,Student,,,,,,0,0.99,
1055,sidiqpurwanti,"Ir. Raisa Wulandari, M.Pd",sudiatitira@example.net,+62 (0024) 455 0229,Batam,Jawa Tengah,24,Freelancer,5762152,7358113,True,Freelancer,15248739,69,Food & Beverage,QRIS,3946079,1635119,8086667,0,427256,0,924970,228648,0,0,16,0,0,28,0,0,0,24,0.2587806599102614,0.107229777673434,0.5303170622621934,0.0,0.0280191019061247,0.0,0.0606587822993899,0.0149945503694075,24,2.6463613513907043,3,1,2,1,1,-0.622148925694621,1.579092138863673,Young Professional,,,,,,0,0.9999632352941177,
1056,iswahyudifebi,Mutia Siregar,oktasaragih@example.net,+62 (991) 022 9014,Surabaya,Sulawesi Selatan,21,Fresh Graduate,2908443,1246421,True,Student,14355759,87,Lifestyle & Entertainment,Bayar Tagihan,5591264,1664753,496324,4591317,70789,1941312,0,0,0,0,0,0,0,0,13,0,25,24,0.3894787876085975,0.1159641147525453,0.034573160877585,0.3198240288218805,0.0049310520655123,0.1352287862154285,0.0,0.0,37,4.935889774738658,4,3,0,2,2,-3.6524419433057114,-2.243922475252455,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan Youtube, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.9948387096774194,Investment
1057,csudiati,Perkasa Mulyani,situmorangsatya@example.org,+62 (0978) 403-6900,Langsa,Kalimantan Tengah,40,Freelancer,14104357,13052890,True,Freelancer,22171649,70,Internet,QRIS,6282955,1225320,13548993,0,0,260926,651121,202334,0,0,13,0,0,29,0,0,0,21,0.2833778721926424,0.0552651697099674,0.6110953853231491,0.0,0.0,0.0117684520547636,0.0293672775819571,0.0091257980348778,21,1.571971514052607,3,2,2,1,1,0.5735858356100082,0.34617330227480436,Young Professional,,,,,,0,0.99,
1058,kajensiregar,Jamal Astuti,ekawibowo@example.net,+62-0885-160-6071,Samarinda,Sulawesi Selatan,27,Freelancer,6185957,5977931,True,Freelancer,17506571,81,E-Wallet,QRIS,6312974,1398613,8303349,0,263859,0,982351,245425,0,0,16,0,0,16,0,0,0,13,0.3606059484403914,0.0798907404602111,0.474298966125407,0.0,0.0150719969620551,0.0,0.0561132699194336,0.0140190209710958,13,2.83005009086709,3,0,2,1,1,-0.4607190079857878,1.0325159308177674,Young Professional,,,,,,0,0.9999632352941177,
1059,auyainah,Ayu Simbolon,puputharyanti@example.net,+62 (161) 369-6816,Tidore Kepulauan,Nusa Tenggara Barat,24,Private Employee,10261415,4918148,True,Young Professional,19306099,83,Food & Beverage,QRIS,126234,2344240,14253660,0,1323885,0,1178183,79897,16,0,0,0,12,0,0,24,0,0,0.0065385551716814,0.1214248346377569,0.7382982580635136,0.0,0.0685734042608294,0.0,0.0610264631385935,0.0041384329305245,36,1.8814264035294932,6,1,2,3,0,-0.05486542155066548,1.9672911656578205,Student,,,,,,0,1.0,
1060,mulyantonarpati,"Balijan Nuraini, M.TI.",nalartampubolon@example.net,+62 (31) 243 2921,Yogyakarta,Sumatera Barat,22,Fresh Graduate,3109107,2277704,True,Student,10446310,64,Telco,Bayar Tagihan,4346917,789864,238888,2575810,0,2288835,0,205996,0,0,0,0,0,0,12,0,14,26,0.4161198149279683,0.0756117638082955,0.0228681684855065,0.2465760400968341,0.0,0.2191046198031056,0.0,0.0197194971507166,38,3.3599057993482373,4,5,0,2,2,-3.492382750911309,-2.4395287390286153,Established Professional,,,,,,0,0.3968055555555555,Investment
1061,wpratiwi,"Wahyu Pratiwi, M.Ak",ratna52@example.com,+62 (077) 449 0581,Pangkalpinang,Sulawesi Tengah,24,Private Employee,8117625,5299194,True,Young Professional,14588545,70,Retail & Convenience,QRIS,188871,1084368,9767521,0,2176678,0,956522,414585,17,0,0,0,13,0,0,20,0,0,0.012946526679218,0.0743300943082333,0.6695335504991382,0.0,0.1492045883119537,0.0,0.0655666438588191,0.0284185277957104,33,1.7971442636061332,6,4,2,3,0,0.463067176169467,2.058967160177736,Student,,,,,,0,0.995,
1062,hakimokto,Mariadi Iswahyudi,lhariyah@example.net,+62-079-359-7820,Bima,Nusa Tenggara Barat,23,Student,2693557,552840,True,Student,11999934,80,E-Wallet,QRIS,6020131,1814444,0,1800850,0,1850991,300264,213254,0,0,0,0,0,0,18,0,14,26,0.5016803007682958,0.1512044856909641,0.0,0.150071646221417,0.0,0.1542500855212965,0.0250221355365674,0.0177712629276741,44,4.455049417907467,7,0,2,2,2,-4.181976917333029,-0.6296440956198098,Established Professional,,,,,,0,0.9725937689050211,
1063,mayasarisafina,Nugraha Farida,hnovitasari@example.net,+62 (55) 466-5905,Magelang,Gorontalo,33,Private Employee,6375453,17066853,True,Young Professional,13929206,70,Food & Beverage,QRIS,15955,1549856,9012193,396792,1483315,0,1471095,0,28,0,0,0,25,0,0,20,0,0,0.001145434912411,0.1112666356383389,0.6469997179308198,0.0284863309160385,0.1064895510562805,0.0,0.1056122577545153,0.0,45,2.1848178968901664,6,1,2,3,0,0.09583108932726542,2.6381463759743844,Student,,,,,,0,0.99,
1064,qsuryono,"Yoga Suartini, S.E.I",carub92@example.com,+62 (0629) 148-6528,Sukabumi,Sulawesi Selatan,43,Doctor,64944549,114338089,True,Established Professional,19074181,61,Transport & Mobility,QRIS,0,0,6919098,135232,996522,167517,1181978,9673834,0,30,0,20,22,0,0,0,0,0,0.0,0.0,0.3627467746716478,0.0070897928938708,0.0522445471056111,0.0087823949671865,0.0619674280134267,0.5071690099213692,22,0.2936994867159754,1,6,2,0,3,3.982061894943499,-1.4517818125253086,Freelancer,,,,,,0,0.9647999999999999,
1065,argono54,Ganep Laksita,jabalmandala@example.org,+62 (041) 888 0592,Bukittinggi,Jawa Timur,28,Civil Servant,7195773,24659412,True,Young Professional,12788583,80,Retail & Convenience,QRIS,130869,1569907,6750322,162273,2760759,0,1414453,0,29,0,0,0,20,0,0,25,0,0,0.0102332674203805,0.1227584695850611,0.5278396732585875,0.0126888950332577,0.2158768320245619,0.0,0.1106027844834111,0.0,45,1.7772352216731655,0,4,2,3,0,0.981809121124773,3.2716713372584243,Student,Sering beli kebutuhan harian di Indomaret? Ada poin Xtra loh yang bisa dipakai buat potong total belanja kamu.,Tukar Poin Xtra,QRIS,Retail & Convenience,Retail Spending,5,0.8515705128205129,Tukar Poin Xtra
1066,zaenaboktaviani,Najam Farida,zulkarnainomar@example.net,+62-0794-738-3473,Tangerang,Sulawesi Tengah,49,Lawyer,24868286,32500599,True,Established Professional,23449558,71,Transport & Mobility,QRIS,166877,0,7245179,0,1811330,176708,1151220,12898244,0,18,0,29,12,0,0,0,0,0,0.0071164238099317,0.0,0.308968667598397,0.0,0.0772436701261631,0.0075356641035338,0.0490934605635867,0.5500420711536622,12,0.9429502723689814,5,6,2,0,3,3.167004865314826,-1.3080160309200677,Freelancer,,,,,,0,0.94,
1067,xsuryono,dr. Caraka Pangestu,jaishabibi@example.net,(0581) 814-1247,Palangkaraya,DKI Jakarta,26,Freelancer,4229110,10020008,True,Freelancer,19558782,78,E-Wallet,QRIS,7012404,1726233,9557215,192208,145953,0,924769,0,0,0,17,0,0,26,0,0,0,19,0.3585296692539612,0.0882587122112863,0.4886405764612246,0.0098271963035736,0.007462274109795,0.0,0.0472815205322335,0.0,19,4.624797504723806,3,0,2,1,1,-0.8836114856362277,0.8928611781455849,Young Professional,,,,,,0,0.9999632352941177,
1068,umaytampubolon,Anastasia Widodo,jarwi61@example.com,+62-0051-522-0472,Palopo,Aceh,32,Civil Servant,7222252,14710793,True,Young Professional,19557064,94,Transport & Mobility,QRIS,0,1996105,13794689,188361,2037746,0,1240151,300012,24,0,0,0,26,0,0,13,0,0,0.0,0.1020656729422334,0.7053557883046357,0.0096313531708362,0.1041948779124065,0.0,0.0634119178925876,0.0153403386448835,39,2.707889629454964,0,6,2,3,0,1.1499419833193119,1.912339040987062,Student,,,,,,0,1.0,
1069,budiyantokambali,Kuncara Sudiati,xkusumo@example.com,+62-0410-369-7117,Sorong,Sumatera Selatan,19,Fresh Graduate,2195323,711638,True,Student,8819347,56,Food & Beverage,QRIS,3840853,1260714,37574,1993091,0,1491135,0,195980,0,0,0,0,0,0,17,0,14,22,0.4355030553278995,0.1429486624181288,0.0042604056444988,0.2259907421727774,0.0,0.1690754237161295,0.0,0.022221597333499,39,4.017332749061186,4,1,2,2,2,-4.311585303919583,-0.7906368126913884,Established Professional,,,,,,0,0.943472681658934,
1070,edwardsiregar,dr. Halima Pertiwi,qnashiruddin@example.net,+62 (085) 188 8880,Parepare,Banten,40,Freelancer,14803441,6075395,True,Freelancer,21693226,75,Internet,QRIS,5043472,1440962,14482787,152132,0,13255,560618,0,0,0,12,0,0,20,0,0,0,26,0.2324906294485371,0.0664245112080374,0.6676179159513704,0.0070128801030847,0.0,0.0006110202046011,0.0258429969870319,0.0,26,1.4654177048824186,3,2,2,1,1,0.5291621270561385,0.5492662042512299,Young Professional,,,,,,0,0.97,
1071,qwahyudin,Winda Hidayat,jaya19@example.net,+62 (205) 852 7722,Tasikmalaya,Sulawesi Tenggara,23,Fresh Graduate,3782453,484473,True,Student,11579431,78,Food & Beverage,QRIS,3167730,1938474,0,4133359,95684,2041305,202879,0,0,0,0,0,0,0,26,0,17,17,0.2735652318697497,0.1674066569068327,0.0,0.3569569733644966,0.0082632723263109,0.1762871443089781,0.0175206348636098,0.0,43,3.0613540838831086,4,1,2,2,2,-4.047867148500107,-0.7995851239908994,Established Professional,,,,,,0,0.941452791461412,
1072,sihombinghadi,Timbul Gunarto,lukman86@example.net,(0403) 450-5415,Padang,Sulawesi Tengah,28,Private Employee,6795765,21563105,True,Young Professional,19262486,89,Internet,QRIS,0,1604092,13691494,287559,1971836,341562,1365943,0,23,0,0,0,29,0,0,15,0,0,0.0,0.0832754358250832,0.7107853726260789,0.014928446155473,0.1023666362500335,0.0177319782227497,0.0709120790062051,0.0,44,2.8344834121716374,6,2,2,3,0,0.19645637042338304,1.8244441787999415,Student,,,,,,0,1.0,
1073,lsirait,Kartika Maryati,catur61@example.com,+62 (84) 511-5447,Cimahi,Sulawesi Tengah,28,Civil Servant,8533779,14505153,True,Young Professional,20619887,98,Retail & Convenience,QRIS,0,1858787,14572357,427300,2480597,182838,1098008,0,27,0,0,0,30,0,0,13,0,0,0.0,0.090145348995106,0.7067136834108895,0.0207227119759331,0.1203011868929646,0.0088670704709938,0.053249949757244,0.0,43,2.416266531361249,0,4,2,3,0,0.8970675964260567,1.9193805094807093,Student,,,,,,0,1.0,
1074,tugiman05,Ika Uyainah,hutagalungusyi@example.net,(058) 202 9702,Kendari,Papua,34,Civil Servant,13479356,19392408,True,Young Professional,13547855,74,Retail & Convenience,QRIS,0,969031,8643788,0,2438858,226162,1052747,217269,15,0,0,0,18,0,0,21,0,0,0.0,0.0715265205062705,0.6380188865308282,0.0,0.1800180043248171,0.0166935639115148,0.0777058008292972,0.0160371500848547,39,1.0050816964043612,0,4,2,3,0,1.4833680823368862,2.469708853214517,Student,,,,,,0,0.995,
1075,pranata90,"Ihsan Uwais, S.I.Kom",khutagalung@example.org,085 654 3102,Pematangsiantar,Papua Barat,36,Doctor,62566108,143702755,True,Established Professional,21938835,75,Transport & Mobility,QRIS,93640,0,12676284,376325,967054,0,1345983,6479549,0,24,0,19,27,0,0,0,0,0,0.0042682300920614,0.0,0.5778011194395182,0.0171533713092162,0.0440795491611314,0.0,0.0613516140965728,0.2953460703202303,27,0.3506504615781685,1,6,2,0,3,3.8159547841703843,-0.9437384651213028,Freelancer,,,,,,0,0.9453555555555555,
1076,saptonokarma,Luwar Suwarno,hpangestu@example.org,+62 (072) 715 5188,Langsa,Jawa Timur,36,Doctor,42384600,65116634,True,Established Professional,33115030,96,Internet,Bayar Tagihan,0,155330,16301861,0,2322876,196372,1386597,12751994,0,11,0,30,20,0,0,0,0,0,0.0,0.0046906191934411,0.4922798049018888,0.0,0.0701456688957953,0.0059299959586328,0.0418721335335606,0.3850817473189138,20,0.7812986136167709,1,2,0,0,3,3.534776289186405,-1.789625696290935,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan Telkom terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.9,My Schedule
1077,nyomanmelani,Prima Mandala,auroradongoran@example.com,0895782911,Mojokerto,Sulawesi Utara,40,Entrepreneur,49651079,178090585,True,Established Professional,25394405,76,Utilities,QRIS,0,214741,6246707,0,1339908,63892,1331344,16197813,0,21,0,13,25,0,0,0,0,0,0.0,0.0084562324474138,0.2459875218187816,0.0,0.0527639039873584,0.0025159871823739,0.0524266643606469,0.6378496508246737,25,0.5114572532964036,2,7,2,0,3,4.256807255272415,-2.374455176418059,Freelancer,,,,,,0,0.96,
1078,kwasita,Syahrini Hidayanto,rhastuti@example.net,+62 (289) 226-8018,Langsa,Jawa Timur,40,Freelancer,3162230,2876932,True,Freelancer,17589102,73,Food & Beverage,QRIS,4772489,2164225,9150806,380232,0,0,879645,241705,0,0,30,0,0,20,0,0,0,22,0.2713321424065798,0.123043511656052,0.5202542733418526,0.0216174753198045,0.0,0.0,0.0500107936146601,0.0137417468076683,22,5.562244503959388,3,1,2,1,1,-0.7329480853083368,0.939688192956923,Young Professional,,,,,,0,0.999546568627451,
1079,mariadiprasetyo,T. Slamet Hutapea,hartana84@example.org,+62 (0981) 829-9229,Salatiga,Banten,23,Student,3288371,201112,True,Student,11607519,70,Food & Beverage,Bayar Tagihan,4224482,1966776,211201,3130104,0,1764620,0,310336,0,0,0,0,0,0,19,0,28,20,0.3639435469419824,0.1694398114325885,0.0181951872579155,0.2696617365294223,0.0,0.1520238603939515,0.0,0.0267357712930927,39,3.529867971141951,7,1,0,2,2,-4.179177082130081,-1.9669865761055627,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan Janji Jiwa, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.9164702886247877,Investment
1080,hutapeabakijan,"Drs. Eman Yulianti, S.Kom",osafitri@example.org,(0844) 736-4710,Palembang,Sulawesi Barat,53,Entrepreneur,29938405,145369993,True,Established Professional,24605946,79,Retail & Convenience,QRIS,135377,147638,6035736,0,2348842,0,747220,15191133,0,25,0,25,17,0,0,0,0,0,0.0055018000323255,0.0060000942048684,0.245295822184775,0.0,0.0954583052625448,0.0,0.0303674554773283,0.617376482197576,17,0.8218856408053254,2,4,2,0,3,4.020518635913776,-2.1117651845416217,Freelancer,,,,,,0,0.97,
