user_id,username,full_name,email_address,phone_number,city,province,age,occupation,monthly_income,account_balance,consent_personalization,segment_ground_truth
1721,bala21,Cut Cici Kuswandari,halimahnajam@example.com,088142983152,Sungai Penuh,Gorontalo,26,Private Employee,7607356,6545285,True,Young Professional
1722,halimahibrani,Cawisadi Zulaika,rahmanardianto@example.net,088493783063,Depok,Sumatera Utara,31,Civil Servant,10268604,16640297,True,Young Professional
1723,malik26,Ratna Suwarno,jamil91@example.net,086497016934,Samarinda,Kalimantan Barat,22,Fresh Graduate,1870889,1945477,True,Student
1724,winarsihjamal,Daru Prayoga,hidayantoyani@example.com,082341903106,Makassar,Kalimantan Tengah,49,Lawyer,28047262,54272172,True,Established Professional
1725,jmegantara,"R. Taswir Uwais, S.Psi",qwaluyo@example.net,084732365337,Kota Administrasi Jakarta Utara,Sulawesi Selatan,34,Civil Servant,5676621,10214900,True,Young Professional
1726,ramadanadiarja,Aswani Halim,snovitasari@example.org,086142442607,Semarang,Sulawesi Tenggara,39,Doctor,67724965,96630723,True,Established Professional
1727,luluh37,"Tgk. Zalindra Kuswandari, S.Sos",galur73@example.com,082037638821,Tebingtinggi,Papua,47,Entrepreneur,23285020,110219443,True,Established Professional
1728,yance14,KH. Galak Waskita,haryantojessica@example.org,083443899827,Bukittinggi,Bali,40,Doctor,47138302,151386826,True,Established Professional
1729,yance86,Jaya Nababan,dariminsamosir@example.net,086449369995,Metro,Sulawesi Utara,25,Civil Servant,6709721,7690676,True,Young Professional
1730,jindrasimbolon,Kani Halimah,farahsitorus@example.com,083680119236,Gorontalo,Sulawesi Tenggara,18,Student,1932344,598259,True,Student
1731,vnasyidah,"Kuncara Farida, S.E.I",ikhsanpratama@example.com,081040961497,Bekasi,Nusa Tenggara Barat,30,Civil Servant,6409947,22539544,True,Young Professional
1732,padmalazuardi,Widya Rahimah,bakidinkusmawati@example.net,084820736511,Samarinda,Kepulauan Riau,37,Doctor,24326645,83083201,True,Established Professional
1733,aryanizamira,Umi Hartati,asmadikuswoyo@example.net,089043223023,Dumai,Jawa Barat,27,Freelancer,4543145,14914287,True,Freelancer
1734,viman07,Anggabaya Lazuardi,oskarutami@example.com,086212760250,Tangerang Selatan,Sulawesi Barat,38,Doctor,50936845,43592954,True,Established Professional
1735,hutasoitgalih,Heryanto Kurniawan,spradana@example.org,084888995729,Palopo,Sulawesi Selatan,33,Civil Servant,11626978,19647239,True,Young Professional
1736,olivahandayani,Rachel Prabowo,napitupulurosman@example.com,086871912038,Sabang,Sulawesi Utara,21,Fresh Graduate,1724805,1534545,True,Student
1737,lyulianti,"R. Anastasia Maryati, S.E.",donopermadi@example.org,088981388158,Kota Administrasi Jakarta Selatan,Kepulauan Bangka Belitung,26,Civil Servant,9695180,17965660,True,Young Professional
1738,hasna22,Zizi Putra,irnantousada@example.org,088297168157,Tangerang Selatan,Kepulauan Riau,24,Private Employee,9951043,19740024,True,Young Professional
1739,asmuni00,"Ir. Muhammad Dongoran, S.Ked",sinagagambira@example.net,089113717850,Tebingtinggi,Jawa Tengah,40,Freelancer,11036805,2023059,True,Freelancer
1740,luis61,Ir. Elvin Siregar,galuh18@example.org,089987478122,Pekalongan,Banten,20,Fresh Graduate,1575609,1808398,True,Student
1741,prabu70,Aisyah Gunawan,adriansyahtina@example.com,083655158482,Metro,Jambi,34,Private Employee,14121045,3655317,True,Young Professional
1742,rudimaryadi,Sutan Galur Uwais,utamalukman@example.org,089608070633,Sibolga,Sulawesi Tenggara,34,Freelancer,11047769,10135492,True,Freelancer
1743,anom98,Aswani Santoso,maheswarapurwanto@example.com,088188044287,Kota Administrasi Jakarta Barat,Sumatera Utara,34,Freelancer,12490050,9428760,True,Freelancer
1744,prabanainggolan,Heru Santoso,galakwulandari@example.org,082694289464,Banda Aceh,Kalimantan Utara,47,Lawyer,32067239,36996225,True,Established Professional
1745,xmustofa,"Drs. Mala Prabowo, S.IP",jefri17@example.org,086462554026,Tebingtinggi,Papua,54,Doctor,21966521,105412288,True,Established Professional
1746,hesti24,"Cut Salsabila Hutasoit, M.Kom.",asamosir@example.com,084898803153,Kota Administrasi Jakarta Utara,Nusa Tenggara Barat,24,Fresh Graduate,3220599,1549182,True,Student
1747,wadisuryatmi,Muni Siregar,siregaryuliana@example.net,080433335384,Tarakan,Jambi,26,Private Employee,9158351,11091745,True,Young Professional
1748,zprasetya,Bakijan Kuswoyo,dnovitasari@example.net,081809339137,Bogor,Riau,52,Entrepreneur,23751966,88897848,True,Established Professional
1749,jabal06,"Citra Hutasoit, M.Ak",ysimbolon@example.org,087868800230,Semarang,Gorontalo,34,Freelancer,5914404,3954473,True,Freelancer
1750,radit18,Drs. Amalia Prasasta,esitorus@example.net,087449160936,Singkawang,Nusa Tenggara Timur,33,Civil Servant,11019382,22849543,True,Young Professional
1751,bambanghutagalung,Respati Maheswara,darimin84@example.org,083687509263,Tebingtinggi,Jawa Timur,23,Fresh Graduate,3380902,2413936,True,Student
1752,najwasuartini,Digdaya Hartati,mumpuni56@example.org,081404288605,Makassar,Kalimantan Utara,33,Private Employee,13258194,21190683,True,Young Professional
1753,bwidodo,"H. Arsipatra Maryati, S.IP",mahendrasimon@example.org,080308356691,Meulaboh,Jawa Tengah,40,Lawyer,22547703,54228280,True,Established Professional
1754,uhidayanto,Baktianto Natsir,kacungsiregar@example.com,080688269177,Tual,Jawa Tengah,19,Student,1083584,2258085,True,Student
1755,ellasaptono,Bambang Permadi,irma08@example.com,083543788260,Kediri,Papua,23,Freelancer,8565572,11303471,True,Freelancer
1756,habibidamu,Shakila Budiyanto,mayasariokto@example.net,089144920749,Padang,Sulawesi Barat,26,Civil Servant,7977282,13857838,True,Young Professional
1757,swahyuni,"Lukita Rahimah, M.M.",nurdiyantilantar@example.org,088596932591,Banda Aceh,Sumatera Selatan,18,Student,3460417,644134,True,Student
1758,kamaria93,Balangga Nashiruddin,lanjarmegantara@example.com,086980690872,Subulussalam,Jambi,24,Fresh Graduate,1304219,1616953,True,Student
1759,bagustina,Pangestu Pratama,jamalia38@example.net,083595382804,Malang,Sulawesi Barat,26,Freelancer,8646557,6062779,True,Freelancer
1760,megantarazizi,Jasmin Dabukke,rosmanrahayu@example.com,088264186965,Sorong,DI Yogyakarta,39,Doctor,69147312,147270963,True,Established Professional
1761,amongpurwanti,Cinthia Wulandari,harjasanuraini@example.com,089514346823,Pekanbaru,Kepulauan Riau,33,Freelancer,5922635,12864560,True,Freelancer
1762,dabukkegambira,Abyasa Ardianto,zrahimah@example.com,081016831139,Bandar Lampung,Bengkulu,42,Entrepreneur,59523775,77070594,True,Established Professional
1763,waluyoelvina,"Estiawan Hutapea, S.Pd",sinagabalangga@example.com,086283976205,Subulussalam,Kepulauan Riau,32,Freelancer,14551087,5941179,True,Freelancer
1764,anom77,Kania Marpaung,hassanahestiono@example.net,086629250817,Meulaboh,Bengkulu,26,Private Employee,14610573,16139963,True,Young Professional
1765,juliasuartini,"T. Ajimin Widodo, M.TI.",cahyanto33@example.org,087312552356,Pangkalpinang,DKI Jakarta,19,Fresh Graduate,3564318,976501,True,Student
1766,nanggriawan,Mustika Jailani,suartinigamanto@example.org,086136385277,Metro,Jambi,21,Student,2389021,376344,True,Student
1767,ibranihassanah,"Kenes Sihombing, S.Pd",maida02@example.net,085026480164,Banjarbaru,Kalimantan Utara,29,Civil Servant,7816683,24346885,True,Young Professional
1768,rputra,Hasta Halimah,megantarawira@example.net,087822102179,Bima,Kalimantan Selatan,24,Fresh Graduate,2873301,97796,True,Student
1769,dalima62,Unjani Lestari,wpradipta@example.com,083831828560,Kediri,Sulawesi Tengah,41,Doctor,66518259,48198522,True,Established Professional
1770,lailasarilintang,"Ikhsan Waskita, S.IP",skuswandari@example.org,086736820506,Bau-Bau,Jawa Timur,43,Doctor,68346137,30343908,True,Established Professional
1771,ikinusamah,"Capa Irawan, S.Sos",among58@example.com,081469218219,Madiun,Riau,21,Fresh Graduate,2760153,747673,True,Student
1772,criyanti,KH. Mahmud Santoso,satyaoktaviani@example.net,088480220509,Surabaya,Sulawesi Selatan,38,Freelancer,9353742,6892681,True,Freelancer
1773,cinthia42,dr. Zulfa Suryatmi,yuliarticawisadi@example.com,085788707152,Probolinggo,Riau,26,Freelancer,11044494,14232693,True,Freelancer
1774,ewibisono,"Ir. Cengkir Dongoran, M.Ak",ysaefullah@example.org,089177987682,Pekalongan,Sumatera Barat,26,Civil Servant,6236638,4121147,True,Young Professional
1775,ekasimanjuntak,Jumadi Firgantoro,wulan80@example.com,082350405669,Tangerang Selatan,Sulawesi Tenggara,35,Lawyer,37523983,58111916,True,Established Professional
1776,dabukkevanesa,Puput Nugroho,pangestu44@example.org,088679632594,Subulussalam,Kalimantan Utara,20,Student,2574784,724882,True,Student
1777,waninasyidah,"Tgk. Widya Wijaya, S.H.",hamimapertiwi@example.org,085624152857,Makassar,Papua Barat,22,Student,2417467,2541544,True,Student
1778,kasiyahnarpati,R.A. Talia Prasetya,fitriani95@example.org,083818655078,Meulaboh,Maluku Utara,23,Freelancer,10236404,11966178,True,Freelancer
1779,suryatmimaras,"Ir. Edward Rajata, S.H.",nababanluwar@example.net,089189117972,Dumai,Sumatera Utara,33,Civil Servant,7635764,4797032,True,Young Professional
1780,lala34,Salman Utama,pandusamosir@example.org,085471553132,Solok,Kalimantan Tengah,20,Student,1796851,1766644,True,Student
1781,ukusmawati,R. Dasa Aryani,csimanjuntak@example.org,089421410527,Singkawang,Sumatera Utara,44,Lawyer,35941595,55747235,True,Established Professional
1782,rahayueli,Lukita Mustofa,rardianto@example.com,082388856225,Padangpanjang,Bengkulu,21,Fresh Graduate,1644202,278609,True,Student
1783,latika86,Paulin Handayani,lembah22@example.com,085854859655,Cirebon,Sumatera Selatan,35,Lawyer,25880639,109067514,True,Established Professional
1784,lulutsusanti,Rosman Aryani,aslijan20@example.org,080245393132,Madiun,Maluku Utara,29,Freelancer,4627170,1431773,True,Freelancer
1785,pranowoadikara,Ami Nurdiyanti,rahmiusada@example.com,088214448896,Semarang,Sumatera Barat,26,Civil Servant,6374659,18890394,True,Young Professional
1786,betaniaprasetya,"Pandu Farida, S.Pd",vmaryadi@example.org,082582543183,Tarakan,Gorontalo,20,Fresh Graduate,2975284,2101420,True,Student
1787,harjasaharyanto,R. Zaenab Yuliarti,utamilurhur@example.net,081060183647,Gorontalo,Sulawesi Tenggara,37,Entrepreneur,56515679,134026018,True,Established Professional
1788,asirwada82,Padma Irawan,ynugroho@example.org,085775458472,Bukittinggi,Banten,29,Civil Servant,11197531,9260684,True,Young Professional
1789,edi91,"Ir. Opung Hasanah, S.Sos",damuwijaya@example.org,088271721733,Tasikmalaya,Kalimantan Tengah,24,Freelancer,7417373,8377620,True,Freelancer
1790,asmiantosimbolon,Koko Purnawati,ridwannarpati@example.org,086591438823,Madiun,Papua,31,Freelancer,6795715,5505722,True,Freelancer
1791,kezianamaga,T. Emas Agustina,lestarisadina@example.com,087326430954,Samarinda,Sumatera Barat,19,Student,1359482,2852387,True,Student
1792,najmudintugiman,"Ir. Maida Adriansyah, S.E.",tasnimhidayat@example.org,080539787137,Bogor,Sumatera Utara,52,Lawyer,59575871,91072491,True,Established Professional
1793,elonmaryadi,"Parman Januar, S.E.I",putu08@example.org,082004879788,Malang,Kalimantan Tengah,24,Fresh Graduate,3191868,1805870,True,Student
1794,ulya85,"Kasusra Wijaya, S.Gz",pangestuanom@example.com,084361995171,Cilegon,Kalimantan Tengah,30,Freelancer,10990355,6013906,True,Freelancer
1795,damanikemin,Prayogo Rahmawati,tari01@example.com,083748309309,Parepare,DKI Jakarta,21,Student,3105966,2445870,True,Student
1796,yulianarahayu,Puti Dalima Widodo,usadagada@example.net,082132176720,Sibolga,DKI Jakarta,25,Civil Servant,7900427,8609119,True,Young Professional
1797,kusumoprakosa,Vino Najmudin,lazuardipuput@example.net,080725873393,Kupang,Kalimantan Selatan,27,Private Employee,5715982,17206104,True,Young Professional
1798,vwibowo,Mitra Nugroho,qyulianti@example.com,088124211408,Sorong,Sumatera Utara,23,Fresh Graduate,1846910,2680777,True,Student
1799,mursitaanggriawan,Diana Maryadi,pardi20@example.net,083556103995,Tanjungbalai,Sumatera Barat,33,Civil Servant,10364506,5248548,True,Young Professional
1800,kuswoyojagapati,Caket Saefullah,samsultamba@example.net,085856423041,Bandar Lampung,Jawa Tengah,21,Fresh Graduate,3315483,1417874,True,Student
1801,bhabibi,R. Natalia Pradipta,dsetiawan@example.org,089907166906,Blitar,Jawa Barat,51,Lawyer,20829720,197250838,True,Established Professional
1802,febi15,"R. Yunita Usamah, S.Ked",kenziefirmansyah@example.org,080109567975,Lhokseumawe,DI Yogyakarta,26,Freelancer,9953189,3510581,True,Freelancer
1803,timbul95,Zaenab Natsir,jefrikuswandari@example.org,082476010801,Bandung,Kalimantan Tengah,33,Private Employee,6772258,21880533,True,Young Professional
1804,zulkarnainirma,Lalita Saefullah,lestarigaman@example.com,088080815712,Tebingtinggi,Gorontalo,24,Fresh Graduate,3246609,1492291,True,Student
1805,banawi71,Hasan Hartati,prayogabalangga@example.com,083510458474,Padang,Kalimantan Barat,31,Freelancer,9426403,11985514,True,Freelancer
1806,napitupuluasirwanda,Elvina Tampubolon,tugiman66@example.net,084703180533,Cilegon,Sulawesi Tengah,38,Freelancer,3628569,3889032,True,Freelancer
1807,taufan66,Garan Padmasari,novitasarijaya@example.org,087000466614,Sorong,Bali,47,Doctor,61489685,193384652,True,Established Professional
1808,latuponobaktianto,Salwa Hastuti,ramadanbahuraksa@example.org,084938819490,Kota Administrasi Jakarta Barat,DI Yogyakarta,24,Freelancer,9640300,6561547,True,Freelancer
1809,gangsar04,Dt. Respati Rahmawati,sakura97@example.com,089873137971,Metro,Lampung,24,Civil Servant,9506097,15497036,True,Young Professional
1810,zulkarnainprakosa,Darijan Laksita,baktiadi77@example.net,084332562389,Sawahlunto,Jambi,20,Fresh Graduate,2304215,1225859,True,Student
1811,ebudiman,Eli Astuti,aslijanprabowo@example.com,080878211602,Sorong,Kepulauan Bangka Belitung,26,Freelancer,6824490,3254614,True,Freelancer
1812,palastricaturangga,"Nardi Susanti, M.Farm",hmaulana@example.org,087088948018,Kota Administrasi Jakarta Selatan,Maluku,49,Lawyer,38080468,141876577,True,Established Professional
1813,galurlazuardi,Putri Mulyani,kamilafarida@example.net,085708200480,Parepare,Maluku Utara,19,Fresh Graduate,1886636,1757796,True,Student
1814,fwidiastuti,Saiful Nainggolan,fpratiwi@example.com,089611287942,Sabang,Sumatera Selatan,39,Freelancer,9273172,14774386,True,Freelancer
1815,wirawijaya,"Wadi Kuswandari, S.Gz",bakianto95@example.org,081419615607,Cirebon,Sumatera Barat,22,Student,1275217,1354944,True,Student
1816,vivi88,"Keisha Thamrin, S.IP",zprastuti@example.net,086240964966,Tebingtinggi,Kepulauan Bangka Belitung,27,Freelancer,11796063,10540738,True,Freelancer
1817,rdongoran,Eka Haryanto,janggriawan@example.net,085162259364,Ambon,Sumatera Selatan,19,Student,1841909,291707,True,Student
1818,kasirannasyidah,"Olivia Pradana, M.Ak",fujiatiendra@example.com,086728799160,Bekasi,Maluku,24,Civil Servant,5848243,15092181,True,Young Professional
1819,prabowodarmanto,"H. Drajat Tamba, M.Ak",hasanwasita@example.org,083376052304,Sabang,Sumatera Selatan,28,Civil Servant,12788293,19949228,True,Young Professional
1820,wacanamulya,"Ayu Marbun, S.I.Kom",lukita72@example.com,081916503440,Padang,DI Yogyakarta,26,Freelancer,14428209,1512765,True,Freelancer
1821,vlaksmiwati,R.M. Naradi Rajata,palastrigilda@example.net,080678214174,Pematangsiantar,Gorontalo,29,Civil Servant,14966397,17968747,True,Young Professional
1822,martanioktaviani,Sari Waluyo,hamima69@example.net,088939698748,Salatiga,Maluku,31,Civil Servant,10775539,8486606,True,Young Professional
1823,simbolonmaman,Wani Wahyuni,kusumodrajat@example.net,082920753605,Batu,Sulawesi Utara,37,Lawyer,21842171,133767932,True,Established Professional
1824,anggrainiwani,Rafi Riyanti,apranowo@example.com,083621894559,Metro,Sumatera Barat,19,Student,1928413,2765308,True,Student
1825,hardiansyahasirwanda,"Kemal Sihombing, S.E.I",febi94@example.org,080466489667,Banjarbaru,Maluku Utara,34,Private Employee,9514473,24863642,True,Young Professional
1826,ksaptono,"T. Galih Anggraini, S.I.Kom",vhandayani@example.net,080974533890,Blitar,Kalimantan Utara,39,Freelancer,3336422,14091323,True,Freelancer
1827,kariman66,"Hj. Fitria Andriani, S.Psi",balangga16@example.net,085995300622,Cirebon,Jawa Tengah,21,Student,3715273,776456,True,Student
1828,gilang76,Talia Wahyuni,zsaragih@example.org,085916011241,Medan,Sumatera Selatan,19,Fresh Graduate,3551579,1331190,True,Student
1829,farhunnisa86,Prabawa Nasyiah,kurniawanwarta@example.net,088677823129,Palembang,Aceh,48,Lawyer,43401478,153211342,True,Established Professional
1830,tri26,"R. Suci Anggraini, S.Pt",darmanmarbun@example.org,083843753659,Tomohon,Bengkulu,41,Lawyer,40276613,169757671,True,Established Professional
1831,wpuspasari,"Cawisadi Uwais, S.T.",lukmanmahendra@example.org,088385454006,Lhokseumawe,Papua,26,Freelancer,3123271,9581776,True,Freelancer
1832,shania75,"R.A. Zulfa Hutagalung, S.IP",harsantomangunsong@example.net,087489791776,Kota Administrasi Jakarta Barat,Lampung,52,Entrepreneur,59847400,193490642,True,Established Professional
1833,ananarpati,"Drs. Paulin Wibowo, S.E.",kusmawatinugraha@example.net,080801963045,Bandung,Papua Barat,44,Entrepreneur,27254772,159315673,True,Established Professional
1834,martakapalastri,Emas Oktaviani,mitrapradana@example.com,080018167784,Pagaralam,Nusa Tenggara Timur,20,Fresh Graduate,3686849,1413723,True,Student
1835,kalimrajasa,"Yahya Tarihoran, S.T.",sabar08@example.org,088517993781,Sukabumi,Maluku Utara,43,Entrepreneur,67720695,110206129,True,Established Professional
1836,septiriyanti,drg. Yosef Mardhiyah,genta69@example.net,089698829045,Sawahlunto,Jawa Barat,26,Private Employee,5952520,23133776,True,Young Professional
1837,rjailani,"Cahyo Ramadan, S.Sos",bagyairawan@example.net,089864242383,Cilegon,Sumatera Utara,33,Freelancer,14421186,3347627,True,Freelancer
1838,jaswadipurnawati,Balidin Yuliarti,zdabukke@example.org,089328809832,Bitung,Banten,23,Fresh Graduate,2239855,1138112,True,Student
1839,budimanhairyanto,Agus Haryanto,bhariyah@example.com,081008987610,Kupang,Kalimantan Selatan,35,Freelancer,9514172,13360313,True,Freelancer
1840,pranata14,"Gilda Puspasari, S.Pd",salsabila31@example.net,088074682354,Semarang,Maluku Utara,22,Student,2439346,982658,True,Student
1841,firmansyahadiarja,"Dt. Jagapati Waskita, S.E.",uwaiskalim@example.com,089671500666,Kota Administrasi Jakarta Timur,DKI Jakarta,34,Freelancer,11511330,6036433,True,Freelancer
1842,budimansakura,Ifa Irawan,prasetyokardi@example.org,087851699497,Pematangsiantar,Aceh,34,Private Employee,9928878,6275015,True,Young Professional
1843,jamalia36,Emil Puspasari,perkasanasyidah@example.net,089996269708,Probolinggo,Sulawesi Selatan,27,Freelancer,7339457,13166612,True,Freelancer
1844,halimahfitria,"Maras Laksita, M.Ak",utamaaswani@example.com,089625719760,Blitar,Bali,34,Civil Servant,6498202,10457590,True,Young Professional
1845,mustofasetya,"Tgk. Jaeman Usamah, M.TI.",prabawabudiman@example.com,081809521755,Bitung,Sulawesi Tenggara,42,Entrepreneur,40608143,142869744,True,Established Professional
1846,shasanah,"Pangeran Mandala, M.Kom.",prasetya92@example.org,081882419962,Kota Administrasi Jakarta Timur,Kalimantan Barat,46,Lawyer,59296984,108933747,True,Established Professional
1847,ekosuartini,Oliva Rahmawati,hartatibalamantri@example.net,084542185457,Lubuklinggau,Sulawesi Selatan,26,Freelancer,10894293,1900549,True,Freelancer
1848,adhiarjapermata,"dr. Najwa Adriansyah, M.Farm",hardiansyahbudi@example.net,086356407232,Parepare,Kalimantan Barat,21,Student,3099154,552544,True,Student
1849,irasuryatmi,"Winda Setiawan, S.Ked",irawanamalia@example.net,088224731261,Probolinggo,Papua,39,Freelancer,8005578,7930789,True,Freelancer
1850,laksmiwaticahyadi,Putri Yuniar,iswahyudidaru@example.net,085092711526,Tidore Kepulauan,Banten,24,Student,1576151,890104,True,Student
1851,jaeman70,Daliono Gunawan,hariyahcaket@example.com,089500741894,Tanjungpinang,Lampung,48,Entrepreneur,50707099,68446440,True,Established Professional
1852,safinamegantara,drg. Hendri Rahayu,rudisitumorang@example.org,089447161982,Dumai,Maluku,40,Doctor,52720996,119289536,True,Established Professional
1853,prabowocaket,Aurora Mangunsong,iriana96@example.org,082174357483,Bukittinggi,Sulawesi Barat,29,Private Employee,5079079,18168389,True,Young Professional
1854,waskitakenes,Ani Aryani,lnababan@example.net,083448838425,Metro,Maluku,41,Doctor,58673423,72529603,True,Established Professional
1855,imandala,Anastasia Hassanah,tsaefullah@example.org,086579551562,Salatiga,Kalimantan Barat,25,Freelancer,5171071,11309259,True,Freelancer
1856,riyantibagas,Vivi Simbolon,gunartoaurora@example.net,084091311178,Bengkulu,Bali,36,Freelancer,9767819,8197852,True,Freelancer
1857,maryadisihombing,Sabrina Wibisono,nugrohogandi@example.net,080695354120,Surakarta,Jawa Barat,35,Freelancer,3078335,1632925,True,Freelancer
1858,taufiksihotang,dr. Almira Anggriawan,rafidhardiansyah@example.org,085153259479,Bandung,Sulawesi Tengah,29,Private Employee,10405839,20818537,True,Young Professional
1859,bakianto71,"Fitriani Mustofa, M.M.",thamrinmala@example.net,085031006493,Yogyakarta,Aceh,24,Private Employee,9174559,10592217,True,Young Professional
1860,yanceprastuti,Kamaria Mahendra,prabowosabri@example.org,088941184913,Singkawang,Kalimantan Barat,44,Doctor,26892632,132958546,True,Established Professional
1861,mustofa35,Dalima Gunawan,prayoga10@example.org,086799006968,Batu,Papua Barat,40,Doctor,23068106,110048056,True,Established Professional
1862,qkuswandari,"Halima Kuswandari, M.TI.",zizi23@example.net,083944953006,Palu,Papua Barat,49,Entrepreneur,54915964,190086830,True,Established Professional
1863,mulyonosimbolon,Mahesa Tampubolon,hidayantoaurora@example.org,086542624178,Denpasar,Bengkulu,48,Entrepreneur,28978456,122001644,True,Established Professional
1864,tinapertiwi,Darmaji Prasetya,mitra11@example.org,080906053088,Pekanbaru,Kepulauan Bangka Belitung,34,Freelancer,6161264,3766286,True,Freelancer
1865,alambanamaryadi,Bakidin Winarno,ohandayani@example.org,089045759887,Salatiga,Kalimantan Barat,23,Freelancer,6832222,4763487,True,Freelancer
1866,narpatimaimunah,"dr. Galang Marbun, S.Sos",pradiptajaya@example.com,082027558214,Pangkalpinang,Bali,27,Private Employee,14893404,19932692,True,Young Professional
1867,adehandayani,"Tgk. Saiful Marpaung, S.H.",najmudinharja@example.com,082192158189,Tebingtinggi,Aceh,25,Civil Servant,5626854,15589368,True,Young Professional
1868,juli16,Jefri Fujiati,gabriellawahyudin@example.com,088819597721,Sabang,Sumatera Utara,52,Entrepreneur,23260615,189430277,True,Established Professional
1869,hardiansyahmustika,Patricia Suartini,cahyantopudjiastuti@example.com,089289728454,Surabaya,Gorontalo,23,Student,3741261,132802,True,Student
1870,gandikuswandari,Cecep Puspasari,parissihombing@example.net,082322041447,Sungai Penuh,Kalimantan Tengah,23,Student,2748083,1913589,True,Student
1871,ellakusumo,Ratih Suartini,ajimatwulandari@example.org,080203042322,Payakumbuh,Nusa Tenggara Timur,26,Freelancer,12181874,5240244,True,Freelancer
1872,zulaikhajailani,"Febi Gunarto, S.E.I",agustinamumpuni@example.org,086463005937,Palu,Nusa Tenggara Timur,27,Freelancer,6447632,12663386,True,Freelancer
1873,gpadmasari,Cahyadi Hidayanto,yuliantigaman@example.net,081617469029,Bitung,Bali,20,Fresh Graduate,3775222,473540,True,Student
1874,jumari84,Kania Marpaung,jasminhutapea@example.org,081670805685,Mojokerto,Sulawesi Tenggara,54,Entrepreneur,67024949,66819552,True,Established Professional
1875,winarnojarwa,Bakiadi Pertiwi,xtarihoran@example.org,084944407663,Sibolga,Kalimantan Selatan,26,Freelancer,11582968,13058896,True,Freelancer
1876,jasminagustina,Septi Suartini,dmarbun@example.org,082262611424,Padang Sidempuan,Jawa Barat,20,Student,1445702,2137668,True,Student
1877,shakila85,Baktianto Wastuti,nasyidahazalea@example.net,089196234199,Kota Administrasi Jakarta Selatan,Kalimantan Timur,33,Private Employee,9412305,20553870,True,Young Professional
1878,irasirait,Najib Suryono,xnashiruddin@example.net,080583334303,Bau-Bau,Papua,29,Civil Servant,9955170,8381245,True,Young Professional
1879,bwaskita,"Hasna Uwais, M.M.",rpratiwi@example.com,087576945353,Medan,Sulawesi Utara,22,Fresh Graduate,1871131,2936536,True,Student
1880,panji69,Yani Haryanto,rpranowo@example.org,081254508095,Pekanbaru,DKI Jakarta,33,Freelancer,6934345,1045936,True,Freelancer
1881,hairyanto69,"Tgk. Kamal Wibowo, S.Sos",tugiman21@example.org,080742359142,Bitung,Lampung,23,Student,1463180,2458171,True,Student
1882,widiastutikarta,R.A. Hilda Manullang,tlatupono@example.com,084307963731,Bandar Lampung,Jambi,27,Freelancer,4511336,14078279,True,Freelancer
1883,wnuraini,Wardi Lazuardi,uwaishasna@example.com,081845235426,Kota Administrasi Jakarta Selatan,Kepulauan Riau,23,Student,2073289,2752544,True,Student
1884,hhardiansyah,"Carub Yuliarti, S.Ked",vsiregar@example.org,083777296656,Depok,Sulawesi Tenggara,31,Civil Servant,9431282,18578563,True,Young Professional
1885,kusumokalim,"Raden Gunawan, S.I.Kom",tominasyiah@example.org,080558000272,Batam,Maluku,18,Student,1165442,1268727,True,Student
1886,manahhariyah,Banawa Anggraini,suartiniluhung@example.org,089136817203,Dumai,Papua Barat,45,Lawyer,69562593,61111952,True,Established Professional
1887,nardi28,Umaya Dongoran,kasiyahusamah@example.com,083525953322,Subulussalam,Sulawesi Tengah,24,Student,1040568,630468,True,Student
1888,patricianainggolan,Ir. Ellis Adriansyah,ozy73@example.com,083236618507,Bekasi,Bengkulu,29,Civil Servant,12343630,23864381,True,Young Professional
1889,ggunawan,Dr. Winda Lazuardi,heruwibowo@example.org,081071261583,Tarakan,DKI Jakarta,37,Lawyer,42999732,79088637,True,Established Professional
1890,ywidiastuti,Titin Saptono,reksa73@example.com,087422332228,Subulussalam,Gorontalo,21,Fresh Graduate,2914862,1190150,True,Student
1891,jono25,"Sidiq Pratiwi, S.E.I",gardathamrin@example.com,080629535063,Kota Administrasi Jakarta Barat,DI Yogyakarta,38,Freelancer,10075620,11885837,True,Freelancer
1892,nasyidahbalapati,"Putu Lestari, S.T.",prakasaadinata@example.com,085384185201,Meulaboh,Kalimantan Barat,25,Private Employee,5983923,8348422,True,Young Professional
1893,dwijayanti,Salimah Wacana,kamilakusmawati@example.net,085615470554,Cirebon,DI Yogyakarta,21,Fresh Graduate,3386321,2895387,True,Student
1894,cawuk64,Hj. Jasmin Sitompul,bsaputra@example.net,081969395787,Denpasar,Bengkulu,28,Freelancer,13256300,7371160,True,Freelancer
1895,zadriansyah,Ella Fujiati,unjanibudiman@example.org,089712124139,Tomohon,Sulawesi Selatan,54,Doctor,65933610,65072522,True,Established Professional
1896,ihariyah,Latika Firgantoro,epratama@example.org,086773192276,Palu,Nusa Tenggara Barat,38,Freelancer,4894776,7900204,True,Freelancer
1897,iyulianti,Saadat Uyainah,rinapertiwi@example.net,084319165430,Denpasar,Kalimantan Timur,24,Freelancer,4062602,5389135,True,Freelancer
1898,maulanabakijan,Puti Kamila Dongoran,amalia64@example.com,089747000268,Mojokerto,Maluku,35,Entrepreneur,65495039,170879734,True,Established Professional
1899,hilda67,Dr. Rika Hartati,cemani63@example.com,085604500635,Tanjungpinang,Kalimantan Timur,34,Civil Servant,13709047,20552429,True,Young Professional
